id,CoordinateID__abs_energy,CoordinateID__sum_values,CoordinateID__quantile__q_0.9,CoordinateID__quantile__q_0.8,CoordinateID__quantile__q_0.7,CoordinateID__quantile__q_0.6,CoordinateID__quantile__q_0.4,CoordinateID__quantile__q_0.3,CoordinateID__quantile__q_0.2,CoordinateID__quantile__q_0.1,CoordinateID__value_count__value_1,CoordinateID__median,CoordinateID__mean,CoordinateID__maximum,"CoordinateID__fft_coefficient__attr_""real""__coeff_0","CoordinateID__fft_coefficient__attr_""abs""__coeff_0","CoordinateID__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",CoordinateID__minimum,Magnitude__quantile__q_0.2,Magnitude__quantile__q_0.3,Magnitude__quantile__q_0.4,Magnitude__quantile__q_0.9,Magnitude__quantile__q_0.7,Magnitude__quantile__q_0.8,Magnitude__quantile__q_0.1,Magnitude__quantile__q_0.6,Magnitude__minimum,"Magnitude__fft_coefficient__attr_""abs""__coeff_0",Magnitude__mean,Magnitude__maximum,"Magnitude__fft_coefficient__attr_""real""__coeff_0","Magnitude__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",Magnitude__sum_values,Magnitude__median,Magnitude__abs_energy
1454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,28.31254096,10.981856023001383,17.36383898436142,5.490928011500691,7.765344863878608,28.31254096,28.31254096,801.5999756116777
1455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,28.13208678,10.911861534470361,17.253167980653142,5.455930767235181,7.715851286392639,28.13208678,28.13208678,791.4143065974508
1456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,28.08102465,10.892055577785653,17.22185201347198,5.446027788892827,7.701846360112994,28.08102465,28.08102465,788.5439453939076
1457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,28.23963076,10.953575646466495,17.319123782892706,5.476787823233248,7.74534761785628,28.23963076,28.23963076,797.4767454611382
1458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,28.28071262,10.969510460382153,17.34431893592492,5.484755230191077,7.756615232832988,28.28071262,28.28071262,799.7987062950273
1459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,27.92138753,10.830135601396272,17.123947934444836,5.415067800698136,7.658062324917152,27.92138753,27.92138753,779.6038816004395
1460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,27.82818641,10.793984791673171,17.066788485452655,5.396992395836586,7.632499842216562,27.82818641,27.82818641,774.4079588697088
1461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,27.72164541,10.75265971512142,17.00144780226048,5.37632985756071,7.603278600353766,27.72164541,27.72164541,768.4896242377741
1462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,27.74818758,10.762954880429607,17.01772588789139,5.381477440214804,7.610558381556622,27.74818758,27.74818758,769.9619139748662
1463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,28.29197613,10.97387934572199,17.351226750179922,5.486939672860995,7.759704501283012,28.29197613,28.29197613,800.4359133404897
1464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,28.55773004,11.076959856273582,17.514211348037946,5.538479928136791,7.832593429302214,28.55773004,28.55773004,815.5439450375184
1465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,28.68087818,11.124726503035916,17.589737048016787,5.562363251517958,7.866369549142403,28.68087818,28.68087818,822.5927731760002
1466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,28.89806261,11.208967904896218,17.722934399598838,5.604483952448109,7.925937215654484,28.89806261,28.89806261,835.09802261148
1467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,28.88767879,11.204940233329406,17.716566091689728,5.602470116664703,7.923089221777199,28.88767879,28.88767879,834.4979858742158
1468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,28.62796472,11.104202453279315,17.557285675996045,5.552101226639658,7.851856854382101,28.62796472,28.62796472,819.5603640095648
1469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,28.08690019,10.894334579674906,17.225455431852915,5.447167289837453,7.7034578578032225,28.08690019,28.08690019,788.8739622830221
1470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,28.09074303,10.895825138775873,17.22781221272599,5.447912569387936,7.704511842251275,28.09074303,28.09074303,789.0898439774935
1471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,27.96023351,10.845203163153977,17.147771841414635,5.422601581576989,7.668716700011973,27.96023351,27.96023351,781.7746579337269
1472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,28.12782104,10.910206941102082,17.250551838830553,5.455103470551041,7.714681312201822,28.12782104,28.12782104,791.1743164582667
1473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,28.78722539,11.165976412407097,17.654958881461017,5.582988206203549,7.895537639782097,28.78722539,28.78722539,828.7043456546606
1474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,28.47609525,11.04529538957967,17.464145430214295,5.522647694789835,7.810203270180294,28.47609525,28.47609525,810.8880006870726
1475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,28.25662343,10.96016675588511,17.329545241927814,5.480083377942555,7.750008236021724,28.25662343,28.25662343,798.4367676648251
1476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,28.04822964,10.879335063628986,17.20173911460024,5.439667531814493,7.692851598292635,28.04822964,28.04822964,786.7031859381744
1477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,27.72837523,10.755270074763994,17.00557514325184,5.377635037381997,7.605124403358366,27.72837523,27.72837523,768.8627928956776
1478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,27.52746875,10.677342557040838,16.88236091904768,5.338671278520419,7.550021327135287,27.52746875,27.52746875,757.7615357822266
1479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,27.54842815,10.685472279959514,16.895215139632228,5.342736139979757,7.555769909340251,27.54842815,27.54842815,758.9158935357124
1480,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,27.48416847,10.660547263344398,16.855805228021573,5.330273631672199,7.5381452610705155,27.48416847,27.48416847,755.3795164873421
1481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,27.15895255,10.534402654322067,16.656353088490576,5.267201327161033,7.448947552620699,27.15895255,27.15895255,737.6087036131514
1482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,27.70700784,10.746982100862292,16.992470705893133,5.373491050431146,7.599263920810176,27.70700784,27.70700784,767.6782834458214
1483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,28.2011058,10.938632601806193,17.295496754740622,5.469316300903096,7.734781289645407,28.2011058,28.2011058,795.3023683427937
1484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,27.82713033,10.793575159823979,17.066140800629856,5.396787579911989,7.632210188758209,27.82713033,27.82713033,774.3491824028059
1485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,27.51140011,10.671109859975083,16.872506159700865,5.335554929987541,7.54561414477501,27.51140011,27.51140011,756.877136012508
1486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,27.34830877,10.607850062240617,16.772483637119628,5.3039250311203086,7.500882712820481,27.34830877,27.34830877,747.9299925792589
1487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,26.88972957,10.429976562413875,16.491240939700596,5.214988281206938,7.375107154899608,26.88972957,26.88972957,723.0575563477324
1488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,27.481922100000002,10.659675942329827,16.854427548531966,5.329837971164913,7.537529144072521,27.481922100000002,27.481922100000002,755.2560423104685
1489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,27.9014827,10.822414924628646,17.111740472613015,5.411207462314323,7.652602982019414,27.9014827,27.9014827,778.4927368583992
1490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,27.74280572,10.760867366923156,17.014425239228014,5.380433683461578,7.609082286600391,27.74280572,27.74280572,769.6632692176647
1491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,27.83271408,10.79574098233546,17.069565266701833,5.39787049116773,7.633741656542924,27.83271408,27.83271408,774.6599730590302
1492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,27.51635145,10.673030383571948,16.87554277413396,5.336515191785974,7.546972160033783,27.51635145,27.51635145,757.149597119917
1493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,27.8370678,10.797429701347719,17.072235365905215,5.398714850673859,7.63493576120801,27.8370678,27.8370678,774.9023437017968
1494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,27.5479939,10.68530384325916,16.894948817824883,5.34265192162958,7.555650806607229,27.5479939,27.5479939,758.8919679144373
1495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,27.69927797,10.743983842262457,16.9877300427983,5.371991921131229,7.597143831822482,27.69927797,27.69927797,767.2500000593274
1496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,27.33125719,10.601236102836928,16.762026049085858,5.300618051418464,7.49620593727564,27.33125719,27.33125719,746.9976195859266
1497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,27.18432655,10.544244710360815,16.671914745461304,5.272122355180407,7.455906937186516,27.18432655,27.18432655,738.9876099770349
1498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,27.3297185,10.6006392764317,16.76108238368173,5.30031963821585,7.495783917277312,27.3297185,27.3297185,746.9135132892421
1499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,26.73593198,10.370321620370675,16.396918194429666,5.185160810185337,7.332924740849569,26.73593198,26.73593198,714.8100588391867
1500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,27.38251047,10.621116202700158,16.79345924692556,5.310558101350079,7.510263290699595,27.38251047,27.38251047,749.8018796396597
1501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,27.20453512,10.55208320166699,16.684308488434777,5.276041600833495,7.461449587543385,27.20453512,27.20453512,740.0867310953133
1502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,27.5621468,10.69079346393035,16.903628670230535,5.345396731965175,7.559532554609969,27.5621468,27.5621468,759.6719362247503
1503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,27.79312879,10.780386657337823,17.045287947238336,5.390193328668912,7.622884509216553,27.79312879,27.79312879,772.4580079375269
1504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,27.87547295,10.812326274157542,17.095788915610004,5.406163137078771,7.645469228858276,27.87547295,27.87547295,777.0419921861817
1505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,28.29657842,10.975664479957292,17.35404929523627,5.487832239978646,7.760966781806123,28.29657842,28.29657842,800.6963502792097
1506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,28.11209665,10.904107771575989,17.24090820506158,5.452053885787994,7.710368548070314,28.11209665,28.11209665,790.2899780589413
1507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,28.35588822,10.998669539279703,17.390423487819326,5.499334769639852,7.777233815254599,28.35588822,28.35588822,804.0563967451349
1508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3878795632831601,0.6132914389031022,0.19393978164158004,0.2742722694811991,1.0,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,28.26704797,10.964210221907736,17.335938523064314,5.482105110953868,7.752867398265821,28.26704797,28.26704797,799.0260009382811
